Koordinatensystem : Lambert konform konisch
Rechtswert        : 4129500 Meter
Hochwert          : 2620500 Meter
Hoehenlage        : 560 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4129500 2620500  1  1  1  -2.0  955 104  3.2 8  3.4  98    0    0 263 -301  1
4129500 2620500  1  1  2  -2.3  955  68  2.7 8  3.3  98    0    0 264 -301  1
4129500 2620500  1  1  3  -2.8  955  35  2.2 7  3.2  98    0    0 260 -301  1
4129500 2620500  1  1  4  -3.0  955  28  1.9 7  3.2  97    0    0 255 -298  1
4129500 2620500  1  1  5  -3.2  954  26  1.6 6  3.1  98    0    0 246 -295  1
4129500 2620500  1  1  6  -3.4  953  20  1.4 6  3.1  98    0    0 240 -293  1
4129500 2620500  1  1  7  -3.3  953  30  0.7 7  3.1 100    0    0 250 -292  1
4129500 2620500  1  1  8  -3.3  952  40  0.7 8  3.1  99    0    0 258 -291  1
4129500 2620500  1  1  9  -3.4  952  10  0.9 8  3.1  98    0    6 263 -290  1
4129500 2620500  1  1 10  -3.3  952  50  1.7 7  3.1  98   65   52 259 -290  1
4129500 2620500  1  1 11  -2.9  951  40  2.1 5  3.2  99  110   85 245 -293  1
4129500 2620500  1  1 12  -2.8  950  60  1.8 7  3.2  97   31  125 245 -298  1
4129500 2620500  1  1 13  -2.5  949 110  2.1 8  3.0  90   14  121 260 -303  1
4129500 2620500  1  1 14  -2.3  948  90  2.2 7  2.7  80   17  111 262 -307  1
4129500 2620500  1  1 15  -2.5  947  90  2.7 6  2.5  73   43   86 251 -308  1
4129500 2620500  1  1 16  -3.0  946 110  2.3 6  2.4  71   16   42 243 -307  1
4129500 2620500  1  1 17  -3.5  946 110  2.2 7  2.4  76    0    1 248 -306  1
4129500 2620500  1  1 18  -3.7  946 110  2.2 7  2.5  81    0    0 256 -305  1
4129500 2620500  1  1 19  -4.2  945 100  2.6 7  2.5  83    0    0 256 -305  1
4129500 2620500  1  1 20  -4.6  946 100  2.0 7  2.5  86    0    0 256 -305  1
4129500 2620500  1  1 21  -4.9  946  90  2.1 8  2.5  89    0    0 263 -305  1
4129500 2620500  1  1 22  -5.1  946  90  1.8 5  2.6  92    0    0 250 -305  1
4129500 2620500  1  1 23  -5.5  946  70  1.9 5  2.6  94    0    0 228 -306  1
