Koordinatensystem : Lambert konform konisch
Rechtswert        : 4239500 Meter
Hochwert          : 2434500 Meter
Hoehenlage        : 442 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4239500 2434500  1  1  1  -2.3  972 257  2.6 6  3.2  94    0    0 272 -285  2
4239500 2434500  1  1  2  -2.5  972 229  1.5 6  3.2  96    0    0 253 -287  2
4239500 2434500  1  1  3  -2.6  972 180  1.0 6  3.2  98    0    0 237 -290  2
4239500 2434500  1  1  4  -2.7  973 142  1.1 6  3.2  98    0    0 265 -294  2
4239500 2434500  1  1  5  -2.8  973 110  1.2 7  3.2  98    0    0 290 -297  2
4239500 2434500  1  1  6  -2.8  973 130  1.4 8  3.2  98    0    0 291 -299  2
4239500 2434500  1  1  7  -3.1  973 136  1.5 4  3.1  98    0    0 266 -300  2
4239500 2434500  1  1  8  -2.9  973 109  1.5 6  3.1  98    0    0 254 -300  2
4239500 2434500  1  1  9  -2.7  973  76  1.4 8  3.2  98    0    4 279 -302  2
4239500 2434500  1  1 10  -2.3  973 231  1.6 8  3.3  99    0   36 292 -304  2
4239500 2434500  1  1 11  -2.1  973 134  1.3 7  3.4 100    4   89 287 -307  2
4239500 2434500  1  1 12  -1.6  973  65  1.2 8  3.4  99    0   50 289 -310  2
4239500 2434500  1  1 13  -1.1  972  78  1.3 8  3.5  99    0   79 297 -310  2
4239500 2434500  1  1 14  -1.2  972  94  1.0 8  3.6 100    0   55 298 -312  2
4239500 2434500  1  1 15  -0.8  972 267  1.3 8  3.6  99    0   51 299 -314  2
4239500 2434500  1  1 16  -0.8  971 276  1.7 8  3.6  98    0   42 301 -315  2
4239500 2434500  1  1 17  -1.1  971 294  1.8 8  3.7  99    0    5 302 -315  2
4239500 2434500  1  1 18  -1.5  971 288  1.7 8  3.6  99    0    0 302 -315  2
4239500 2434500  1  1 19  -1.6  971 280  1.7 4  3.5  98    0    0 276 -315  2
4239500 2434500  1  1 20  -1.5  971 276  1.8 8  3.5  98    0    0 277 -315  2
4239500 2434500  1  1 21  -1.2  971 279  1.6 8  3.6  99    0    0 304 -316  2
4239500 2434500  1  1 22  -1.0  971 280  2.7 8  3.6  99    0    0 305 -316  2
4239500 2434500  1  1 23  -1.0  971 278  3.3 7  3.6  98    0    0 299 -316  2
4239500 2434500  1  1 24  -0.3  971 279  4.5 3  3.7  98    0    0 270 -316  2
4239500 2434500  1  2  1  -0.1  972 286  4.0 8  3.9  99    0    0 279 -316  2
4239500 2434500  1  2  2   0.1  971 280  4.2 8  3.9  99    0    0 312 -316  2
4239500 2434500  1  2  3   0.5  972 299  5.0 4  4.0  98    0    0 287 -316  2
4239500 2434500  1  2  4   0.7  972 260  6.4 6  4.1  99    0    0 275 -316  2
4239500 2434500  1  2  5   1.0  973 298  6.2 8  4.2  99    0    0 301 -316  2
4239500 2434500  1  2  6   1.0  974 301  6.2 8  4.2  98    0    0 313 -317  2
4239500 2434500  1  2  7   1.1  974 315  7.0 7  4.2  98    0    0 305 -317  2
4239500 2434500  1  2  8   1.2  975 332  6.9 8  4.2  98    0    0 303 -316  2
4239500 2434500  1  2  9   1.0  975 266  5.1 8  4.2  98    3   18 308 -315  2
4239500 2434500  1  2 10   1.1  976 270  4.1 8  4.2  98    7   68 306 -316  2
4239500 2434500  1  2 11   1.4  977 273  3.4 6  4.2  98   16  107 293 -316  2
4239500 2434500  1  2 12   1.6  977 288  4.2 7  4.3  98    3  119 286 -316  2
4239500 2434500  1  2 13   1.9  977 288  4.3 7  4.4  98    0   94 291 -316  2
4239500 2434500  1  2 14   1.8  977 290  4.3 8  4.5  99    0   88 296 -317  2
4239500 2434500  1  2 15   2.0  977 273  2.7 6  4.4  98   15  113 290 -317  2
4239500 2434500  1  2 16   1.7  977 291  2.5 7  4.4  98   12   61 285 -317  2
4239500 2434500  1  2 17   0.9  977 310  3.2 6  4.3  99    0    5 283 -316  2
4239500 2434500  1  2 18   0.2  977 296  2.2 4  4.0  98    0    0 263 -315  2
4239500 2434500  1  2 19  -0.7  977 330  2.5 3  3.8  98    0    0 246 -315  2
4239500 2434500  1  2 20   0.1  978 293  2.4 4  3.8  98    0    0 247 -315  2
4239500 2434500  1  2 21  -2.2  978 299  1.6 2  3.6  98    0    0 240 -314  2
4239500 2434500  1  2 22  -2.3  977 282  2.1 8  3.3  99    0    0 258 -314  2
4239500 2434500  1  2 23  -3.1  977 325  1.3 8  3.2  99    0    0 288 -314  2
4239500 2434500  1  2 24  -3.0  977 279  2.1 8  3.1  99    0    0 287 -315  2
