Koordinatensystem : Lambert konform konisch
Rechtswert        : 3959500 Meter
Hochwert          : 2681500 Meter
Hoehenlage        : 526 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3959500 2681500  1  1  1   3.4  938 197  8.0 7  5.0  96    0    0 313 -320  0
3959500 2681500  1  1  2   2.4  938 199  7.2 8  4.8  98    0    0 312 -320  0
3959500 2681500  1  1  3   1.6  938 197  6.7 8  4.5  98    0    0 312 -320  0
3959500 2681500  1  1  4   1.5  938 196  6.3 8  4.5  98    0    0 311 -320  0
3959500 2681500  1  1  5   1.3  938 196  5.9 8  4.5  99    0    0 302 -319  0
3959500 2681500  1  1  6   1.0  938 196  5.1 8  4.4  99    0    0 301 -319  0
3959500 2681500  1  1  7   1.0  939 206  4.8 8  4.4 100    0    0 308 -318  0
3959500 2681500  1  1  8   0.6  939 198  5.2 8  4.3 100    0    0 308 -318  0
3959500 2681500  1  1  9   0.8  940 205  5.2 8  4.3 100    0    0 306 -318  0
3959500 2681500  1  1 10   0.9  941 193  5.9 6  4.3 100    5   44 289 -318  0
3959500 2681500  1  1 11   0.9  941 197  5.8 7  4.3 100    0   50 280 -318  0
3959500 2681500  1  1 12   1.0  942 200  5.4 7  4.4 100    0   66 288 -319  0
3959500 2681500  1  1 13   1.0  942 198  4.3 6  4.4 100   12   98 281 -319  0
3959500 2681500  1  1 14   0.7  942 208  4.4 6  4.3 100   27   95 275 -319  0
3959500 2681500  1  1 15   1.1  942 197  4.1 8  4.4 100    0   25 289 -319  0
3959500 2681500  1  1 16   1.0  943 195  4.0 6  4.4 100    0   12 289 -319  0
3959500 2681500  1  1 17   1.1  943 211  3.0 5  4.4  99    0    0 266 -319  0
3959500 2681500  1  1 18   0.6  944 176  2.7 7  4.3  99    0    0 273 -318  0
3959500 2681500  1  1 19  -0.1  944 181  2.7 7  4.1 100    0    0 285 -318  0
3959500 2681500  1  1 20  -0.3  945 357  3.3 7  4.0 100    0    0 284 -316  0
3959500 2681500  1  1 21  -0.4  946 324  2.7 4  4.0 100    0    0 262 -314  0
3959500 2681500  1  1 22  -0.4  946 326  3.1 6  3.9 100    0    0 253 -312  0
3959500 2681500  1  1 23  -0.2  947 330  2.8 6  4.0 100    0    0 269 -309  0
3959500 2681500  1  1 24  -0.6  948 298  2.1 4  3.9 100    0    0 252 -304  0
3959500 2681500  1  2  1  -0.5  948 294  2.5 5  3.9 100    0    0 242 -298  0
3959500 2681500  1  2  2  -0.8  949 319  1.6 1  3.9 100    0    0 213 -293  0
3959500 2681500  1  2  3  -0.8  949 317  2.9 6  3.8 100    0    0 214 -294  0
3959500 2681500  1  2  4  -1.4  950 356  3.4 4  3.7 100    0    0 236 -299  0
3959500 2681500  1  2  5  -1.3  951 359  3.3 8  3.7 100    0    0 254 -302  0
3959500 2681500  1  2  6  -1.0  952  33  3.4 8  3.7 100    0    0 294 -306  0
3959500 2681500  1  2  7  -1.8  952  26  3.1 4  3.6 100    0    0 257 -310  0
3959500 2681500  1  2  8  -2.2  952  13  3.2 4  3.5 100    0    0 216 -311  0
3959500 2681500  1  2  9  -2.8  953  22  2.5 6  3.4 100    0    0 232 -312  0
3959500 2681500  1  2 10  -1.8  954  16  2.7 4  3.4  99   52   46 236 -313  0
3959500 2681500  1  2 11  -1.7  955 357  3.6 4  3.5  99   87   79 226 -315  0
3959500 2681500  1  2 12  -1.3  955   1  3.7 4  3.6  99  111  104 233 -316  0
3959500 2681500  1  2 13   0.1  956  19  3.4 3  3.6  95  137  104 231 -316  0
3959500 2681500  1  2 14  -1.3  956  80  3.6 5  3.7  95   15  108 239 -318  0
3959500 2681500  1  2 15  -1.1  956   1  4.2 4  3.7 100    0   35 246 -318  0
3959500 2681500  1  2 16  -1.1  957  80  4.4 7  3.7 100    0    9 259 -317  0
3959500 2681500  1  2 17  -1.3  958  47  4.0 8  3.7 100    0    0 287 -316  0
3959500 2681500  1  2 18  -1.2  958 128  3.7 8  3.7 100    0    0 295 -316  0
3959500 2681500  1  2 19  -1.0  959 335  2.5 8  3.7 100    0    0 294 -316  0
3959500 2681500  1  2 20  -0.9  959 356  2.1 8  3.7 100    0    0 295 -316  0
3959500 2681500  1  2 21  -0.7  959 335  2.5 7  3.8 100    0    0 289 -316  0
3959500 2681500  1  2 22  -0.3  959 347  2.1 8  3.9 100    0    0 290 -315  0
3959500 2681500  1  2 23  -0.7  960 321  1.6 8  3.9 100    0    0 296 -315  0
3959500 2681500  1  2 24  -0.6  960 342  2.4 6  3.8 100    0    0 283 -314  0
3959500 2681500  1  3  1  -0.3  960 354  2.2 7  3.9 100    0    0 277 -313  0
3959500 2681500  1  3  2  -0.3  961 342  3.8 7  3.9 100    0    0 284 -312  0
