Koordinatensystem : Lambert konform konisch
Rechtswert        : 4201500 Meter
Hochwert          : 2845500 Meter
Hoehenlage        : 88 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4201500 2845500  1  1  1  -2.3  985  60  2.4 8  3.1  95    0    0 285 -302  0
4201500 2845500  1  1  2  -2.4  985  50  2.4 8  3.1  95    0    0 285 -302  0
4201500 2845500  1  1  3  -2.5  985  50  2.7 8  3.1  95    0    0 284 -301  0
4201500 2845500  1  1  4  -2.7  985  60  3.8 8  3.1  95    0    0 284 -301  0
4201500 2845500  1  1  5  -2.6  985  50  2.0 7  3.0  95    0    0 276 -300  0
4201500 2845500  1  1  6  -2.6  985  40  2.3 8  3.0  94    0    0 277 -300  0
4201500 2845500  1  1  7  -2.5  985  40  1.6 8  3.0  92    0    0 286 -300  0
4201500 2845500  1  1  8  -2.4  985  50  2.2 8  2.9  90    0    0 287 -299  0
4201500 2845500  1  1  9  -2.3  985  60  2.1 8  2.9  89    2   11 287 -299  0
4201500 2845500  1  1 10  -2.0  985  50  2.0 8  2.9  86   11   52 287 -299  0
4201500 2845500  1  1 11  -1.7  986  50  2.0 8  2.9  85    1   65 289 -299  0
4201500 2845500  1  1 12  -1.7  986  50  1.6 8  2.9  84    0   64 289 -300  0
4201500 2845500  1  1 13  -1.3  986  60  1.9 8  2.9  82    0   65 291 -301  0
4201500 2845500  1  1 14  -1.2  986  50  1.6 8  2.9  81    0   31 291 -301  0
4201500 2845500  1  1 15  -1.4  986  40  1.8 8  2.9  81    0   14 292 -301  0
4201500 2845500  1  1 16  -1.6  987  40  1.3 8  2.9  84    0    4 292 -301  0
4201500 2845500  1  1 17  -2.1  988  50  1.4 8  3.0  88    0    0 290 -300  0
4201500 2845500  1  1 18  -2.2  989  20  0.9 8  3.0  90    0    0 290 -299  0
4201500 2845500  1  1 19  -2.0  989  20  1.3 8  2.9  88    0    0 289 -299  0
4201500 2845500  1  1 20  -2.1  989  30  1.0 8  2.9  86    0    0 289 -298  0
4201500 2845500  1  1 21  -2.1  990  10  1.0 7  2.8  86    0    0 280 -297  0
4201500 2845500  1  1 22  -2.1  991  20  1.2 7  2.8  85    0    0 270 -297  0
4201500 2845500  1  1 23  -2.4  991   0  0.8 8  2.8  86    0    0 277 -296  0
4201500 2845500  1  1 24  -2.1  992  10  1.6 8  2.8  84    0    0 283 -296  0
4201500 2845500  1  2  1  -2.5  992  10  1.4 8  2.7  83    0    0 282 -296  0
4201500 2845500  1  2  2  -2.6  993  10  1.5 8  2.8  87    0    0 281 -295  0
4201500 2845500  1  2  3  -2.8  994  10  1.6 8  2.8  90    0    0 280 -294  0
4201500 2845500  1  2  4  -2.7  994  10  2.5 8  2.9  92    0    0 279 -293  0
4201500 2845500  1  2  5  -2.3  995  10  2.1 8  3.0  93    0    0 279 -293  0
4201500 2845500  1  2  6  -2.1  995   0  1.6 8  3.1  95    0    0 279 -292  0
4201500 2845500  1  2  7  -2.2  996 350  2.1 8  3.1  95    0    0 277 -292  0
4201500 2845500  1  2  8  -2.2  997 350  1.9 8  3.1  96    0    0 276 -294  0
4201500 2845500  1  2  9  -2.2  998 320  1.8 8  3.1  96    0    6 275 -296  0
4201500 2845500  1  2 10  -1.9  999 320  2.0 8  3.2  96    2   44 275 -298  0
4201500 2845500  1  2 11  -1.7 1000 320  2.4 8  3.2  94    4   77 274 -300  0
4201500 2845500  1  2 12  -1.1 1001 310  2.6 8  3.2  94    0   76 276 -302  0
4201500 2845500  1  2 13  -1.2 1001 310  2.6 8  3.3  93    0   84 277 -302  0
4201500 2845500  1  2 14  -1.3 1002 310  2.7 8  3.2  92    1   80 276 -302  0
4201500 2845500  1  2 15  -1.4 1003 310  2.0 8  3.2  91    0   45 273 -302  0
4201500 2845500  1  2 16  -2.2 1004 300  3.3 8  3.0  90    0    3 270 -300  0
4201500 2845500  1  2 17  -2.3 1005 280  2.5 8  3.0  91    0    0 265 -295  0
4201500 2845500  1  2 18  -2.7 1005 280  3.0 7  2.9  91    0    0 258 -287  0
4201500 2845500  1  2 19  -3.6 1006 270  3.0 7  2.8  91    0    0 249 -280  0
4201500 2845500  1  2 20  -4.1 1007 270  3.0 7  2.6  92    0    0 246 -276  0
4201500 2845500  1  2 21  -4.2 1007 280  3.0 8  2.5  91    0    0 248 -274  0
4201500 2845500  1  2 22  -4.3 1008 260  2.0 7  2.5  90    0    0 248 -274  0
4201500 2845500  1  2 23  -4.2 1008 250  2.2 6  2.5  91    0    0 239 -273  0
4201500 2845500  1  2 24  -4.1 1008 250  2.2 6  2.5  91    0    0 234 -271  0
4201500 2845500  1  3  1  -4.0 1008 260  1.7 7  2.6  91    0    0 238 -270  0
4201500 2845500  1  3  2  -4.1 1008 250  1.5 7  2.6  91    0    0 240 -269  0
4201500 2845500  1  3  3  -4.4 1008 210  0.5 8  2.6  92    0    0 242 -270  0
4201500 2845500  1  3  4  -4.4 1008 180  0.2 8  2.5  92    0    0 245 -270  0
4201500 2845500  1  3  5  -4.2 1008  90  0.3 7  2.6  92    0    0 242 -272  0
4201500 2845500  1  3  6  -4.0 1008  70  1.5 8  2.6  93    0    0 244 -273  0
4201500 2845500  1  3  7  -3.9 1008  90  0.9 8  2.6  93    0    0 248 -274  0
4201500 2845500  1  3  8  -3.9 1008  90  1.6 8  2.6  93    0    0 248 -274  0
4201500 2845500  1  3  9  -3.9 1008  90  2.3 8  2.6  93    0    8 248 -274  0
4201500 2845500  1  3 10  -3.8 1008  90  3.0 7  2.6  92   25   43 244 -274  0
