Koordinatensystem : Lambert konform konisch
Rechtswert        : 3796500 Meter
Hochwert          : 2740500 Meter
Hoehenlage        : 147 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3796500 2740500  1  1  1   6.7  980 211  4.7 7  5.5  87    0    0 306 -326  0
3796500 2740500  1  1  2   5.4  980 211  4.1 7  5.0  86    0    0 304 -326  0
3796500 2740500  1  1  3   4.2  981 211  3.5 7  4.7  87    0    0 305 -325  0
3796500 2740500  1  1  4   4.0  981 208  3.2 8  4.7  89    0    0 314 -325  0
3796500 2740500  1  1  5   3.8  981 206  3.0 8  4.7  91    0    0 322 -324  0
3796500 2740500  1  1  6   3.7  981 200  2.7 7  4.8  93    0    0 314 -324  0
3796500 2740500  1  1  7   3.6  982 210  3.0 7  4.8  94    0    0 304 -323  0
3796500 2740500  1  1  8   3.4  982 210  3.3 7  4.6  92    0    0 302 -323  0
3796500 2740500  1  1  9   3.5  983 190  2.4 7  4.5  90    0    0 301 -323  0
3796500 2740500  1  1 10   3.8  983 180  2.5 8  4.5  89    0   40 311 -325  0
3796500 2740500  1  1 11   4.2  984 170  3.2 6  4.5  87    6   73 303 -326  0
3796500 2740500  1  1 12   4.9  985 170  3.2 6  4.5  84   25  115 285 -328  0
3796500 2740500  1  1 13   6.1  985 170  4.0 4  4.6  79  101  121 275 -330  0
3796500 2740500  1  1 14   6.3  985 180  3.5 3  4.6  76  108  104 259 -331  0
3796500 2740500  1  1 15   5.7  985 170  4.0 2  4.4  74   99   63 244 -332  0
3796500 2740500  1  1 16   5.3  986 160  2.1 4  4.3  75   22   42 248 -331  0
3796500 2740500  1  1 17   4.6  986 120  1.9 5  4.3  78    0    0 268 -328  0
3796500 2740500  1  1 18   4.6  988 110  2.2 6  4.3  79    0    0 282 -326  0
3796500 2740500  1  1 19   3.9  989 120  2.0 6  4.2  80    0    0 288 -325  0
3796500 2740500  1  1 20   3.5  989 120  1.8 5  4.1  82    0    0 280 -323  0
3796500 2740500  1  1 21   2.5  990 110  1.5 4  4.1  84    0    0 263 -321  0
3796500 2740500  1  1 22   2.6  991 110  1.2 3  4.0  86    0    0 247 -320  0
3796500 2740500  1  1 23   2.3  992  70  1.0 3  4.0  86    0    0 238 -320  0
3796500 2740500  1  1 24   2.3  993  70  0.8 4  4.0  87    0    0 244 -319  0
3796500 2740500  1  2  1   2.7  994  40  1.4 7  4.0  87    0    0 273 -318  0
3796500 2740500  1  2  2   2.6  995  50  1.1 6  4.0  85    0    0 287 -318  0
3796500 2740500  1  2  3   1.9  996  30  1.7 8  4.0  87    0    0 292 -317  0
3796500 2740500  1  2  4   1.9  997  20  0.7 7  4.0  90    0    0 299 -317  0
3796500 2740500  1  2  5   2.2  998  30  0.8 8  4.1  93    0    0 299 -318  0
3796500 2740500  1  2  6   2.3  999  60  1.3 8  4.3  94    0    0 309 -318  0
3796500 2740500  1  2  7   1.9  999 110  0.9 7  4.2  94    0    0 299 -318  0
3796500 2740500  1  2  8   2.0 1000  50  0.7 8  4.2  94    0    0 299 -318  0
3796500 2740500  1  2  9   1.5 1001 360  1.6 8  4.1  95    0    0 307 -319  0
3796500 2740500  1  2 10   1.7 1002  40  1.1 5  4.2  98    1   45 280 -320  0
3796500 2740500  1  2 11   1.4 1002  20  1.3 6  4.3  99    0   61 266 -320  0
3796500 2740500  1  2 12   2.3 1003 360  0.5 6  4.4  99    0   62 278 -322  0
3796500 2740500  1  2 13   2.6 1004  10  1.0 8  4.5  99    0   36 296 -324  0
3796500 2740500  1  2 14   3.1 1004 308  1.9 8  4.5  96    0   33 311 -328  0
3796500 2740500  1  2 15   2.8 1004 290  0.9 8  4.4  93    0   30 310 -330  0
3796500 2740500  1  2 16   2.7 1005 260  0.9 8  4.4  95    0   15 311 -329  0
3796500 2740500  1  2 17   2.7 1006 310  1.2 8  4.5  96    0    0 311 -326  0
3796500 2740500  1  2 18   2.7 1006 330  1.0 8  4.5  98    0    0 311 -323  0
3796500 2740500  1  2 19   2.5 1007 300  1.2 8  4.6 100    0    0 311 -322  0
3796500 2740500  1  2 20   2.6 1007 360  0.6 8  4.6 100    0    0 311 -322  0
3796500 2740500  1  2 21   2.5 1008 260  0.8 8  4.6 100    0    0 311 -321  0
3796500 2740500  1  2 22   2.6 1008 280  0.9 8  4.6 100    0    0 312 -319  0
3796500 2740500  1  2 23   2.4 1008 360  2.0 8  4.6 100    0    0 311 -318  0
3796500 2740500  1  2 24   2.1 1008  20  1.7 8  4.5 100    0    0 311 -318  0
3796500 2740500  1  3  1   2.1 1009 350  1.6 4  4.4 100    0    0 284 -318  0
3796500 2740500  1  3  2   1.3 1008  20  1.7 4  4.2  98    0    0 256 -317  0
3796500 2740500  1  3  3   0.5 1008  50  1.3 3  3.9  96    0    0 246 -316  0
3796500 2740500  1  3  4  -0.1 1009  70  1.3 2  3.7  96    0    0 230 -316  0
3796500 2740500  1  3  5   0.4 1009  50  1.1 4  3.7  95    0    0 235 -316  0
3796500 2740500  1  3  6   0.0 1009 160  1.2 6  3.7  95    0    0 260 -316  0
3796500 2740500  1  3  7   0.3 1010  10  1.5 4  3.6  95    0    0 261 -316  0
3796500 2740500  1  3  8   0.4 1010 360  1.7 5  3.6  92    0    0 255 -316  0
3796500 2740500  1  3  9   0.7 1010  10  1.0 7  3.7  93    0    0 273 -316  0
3796500 2740500  1  3 10   0.5 1011 360  0.3 6  3.8  95   14   47 278 -316  0
3796500 2740500  1  3 11   1.9 1011 350  1.0 6  3.9  93   34   79 273 -316  0
3796500 2740500  1  3 12   2.4 1012 260  1.0 4  4.0  91   75  100 264 -317  0
3796500 2740500  1  3 13   2.4 1012 260  1.4 5  4.1  90   10  106 260 -321  0
3796500 2740500  1  3 14   2.7 1012 270  1.3 7  4.1  89    0   73 277 -324  0
3796500 2740500  1  3 15   2.7 1012 250  1.2 6  4.1  88    0   46 284 -325  0
3796500 2740500  1  3 16   2.7 1012 230  1.0 6  4.1  88    0   21 280 -324  0
3796500 2740500  1  3 17   2.5 1012 220  0.9 8  4.0  88    0    0 292 -322  0
3796500 2740500  1  3 18   2.1 1012 170  0.8 7  4.0  90    0    0 296 -320  0
3796500 2740500  1  3 19   2.0 1012 120  0.8 7  4.1  93    0    0 290 -319  0
3796500 2740500  1  3 20   1.6 1012 130  1.2 7  4.1  94    0    0 288 -317  0
3796500 2740500  1  3 21   1.5 1012 230  0.8 7  4.0  94    0    0 287 -316  0
3796500 2740500  1  3 22   1.2 1013 220  1.2 7  3.9  94    0    0 286 -316  0
3796500 2740500  1  3 23   1.2 1012 220  1.4 6  3.8  92    0    0 279 -315  0
3796500 2740500  1  3 24   0.9 1012 210  0.7 5  3.8  92    0    0 268 -314  0
3796500 2740500  1  4  1   1.0 1012 180  1.0 6  3.7  92    0    0 269 -313  0
3796500 2740500  1  4  2   0.9 1012  80  1.1 7  3.7  92    0    0 280 -313  0
3796500 2740500  1  4  3   0.9 1012  80  1.0 8  3.8  93    0    0 290 -313  0
3796500 2740500  1  4  4   1.0 1012  90  1.2 7  3.7  92    0    0 289 -313  0
3796500 2740500  1  4  5   0.8 1012 100  1.2 6  3.7  91    0    0 278 -313  0
3796500 2740500  1  4  6   0.8 1013  70  1.1 6  3.6  91    0    0 272 -311  0
3796500 2740500  1  4  7   0.4 1012  60  1.3 6  3.6  92    0    0 275 -311  0
3796500 2740500  1  4  8   0.0 1012  60  1.6 5  3.6  93    0    0 272 -310  0
3796500 2740500  1  4  9   0.1 1013  70  1.7 5  3.6  94    0    0 266 -308  0
3796500 2740500  1  4 10   0.2 1013  60  1.3 5  3.6  95    0   38 267 -307  0
3796500 2740500  1  4 11   0.7 1013  60  2.1 7  3.7  94    0   42 278 -308  0
3796500 2740500  1  4 12   1.1 1013  60  2.0 6  3.7  91    0   70 285 -311  0
3796500 2740500  1  4 13   1.3 1013  70  2.9 6  3.5  86    1   90 280 -314  0
3796500 2740500  1  4 14   1.8 1012  60  2.9 5  3.4  81   34  121 276 -316  0
3796500 2740500  1  4 15   2.0 1012  60  3.9 4  3.4  78   48   79 265 -316  0
3796500 2740500  1  4 16   1.6 1012  60  3.1 6  3.3  77    9   39 271 -315  0
3796500 2740500  1  4 17   1.0 1011  80  3.0 5  3.4  81    0    0 276 -314  0
3796500 2740500  1  4 18   1.1 1011  70  2.2 5  3.4  84    0    0 270 -314  0
3796500 2740500  1  4 19   0.9 1011  80  2.9 5  3.2  80    0    0 268 -314  0
3796500 2740500  1  4 20   0.4 1011  80  3.8 6  3.2  80    0    0 273 -314  0
3796500 2740500  1  4 21  -0.4 1011  70  3.6 5  3.2  84    0    0 273 -314  0
3796500 2740500  1  4 22  -0.9 1011  80  3.0 6  3.1  87    0    0 271 -314  0
3796500 2740500  1  4 23  -0.9 1011  60  3.7 7  3.2  89    0    0 282 -315  0
3796500 2740500  1  4 24  -0.7 1010  60  3.3 8  3.2  88    0    0 295 -315  0
3796500 2740500  1  5  1  -0.6 1010  50  3.5 8  3.2  88    0    0 300 -315  0
3796500 2740500  1  5  2  -0.5 1010  60  3.3 8  3.2  87    0    0 299 -315  0
3796500 2740500  1  5  3  -0.5 1009  60  4.2 8  3.2  86    0    0 298 -315  0
3796500 2740500  1  5  4  -0.6 1009  50  4.0 7  3.1  84    0    0 291 -315  0
3796500 2740500  1  5  5  -0.7 1008  50  4.0 7  3.0  82    0    0 281 -315  0
3796500 2740500  1  5  6  -0.7 1007  60  3.8 6  3.0  82    0    0 275 -315  0
3796500 2740500  1  5  7  -0.9 1007  60  4.3 5  3.0  84    0    0 262 -314  0
3796500 2740500  1  5  8  -0.9 1006  60  4.0 4  3.1  86    0    0 248 -314  0
3796500 2740500  1  5  9  -0.5 1006  50  4.0 6  3.2  87    0    0 257 -314  0
3796500 2740500  1  5 10  -0.2 1005  50  4.4 6  3.2  87    1   41 272 -314  0
3796500 2740500  1  5 11   0.1 1005  80  4.3 7  3.3  86    0   42 279 -314  0
3796500 2740500  1  5 12   0.5 1005  70  4.7 5  3.3  84    0   75 272 -315  0
3796500 2740500  1  5 13   0.7 1004  70  4.5 5  3.3  84    5   96 260 -316  0
3796500 2740500  1  5 14   0.8 1004  80  4.0 5  3.4  84    5   89 261 -316  0
3796500 2740500  1  5 15   0.9 1003  80  3.5 8  3.4  84    0   38 284 -316  0
3796500 2740500  1  5 16   0.7 1003  70  2.9 8  3.4  85    0   14 306 -317  0
3796500 2740500  1  5 17   0.8 1003  70  2.9 8  3.5  86    0    0 305 -317  0
3796500 2740500  1  5 18   0.9 1002  90  2.3 8  3.5  85    0    0 306 -317  0
3796500 2740500  1  5 19   1.0 1002  50  3.1 8  3.5  85    0    0 306 -317  0
3796500 2740500  1  5 20   1.2 1002  90  2.9 8  3.5  83    0    0 305 -317  0
3796500 2740500  1  5 21   1.3 1002  70  2.6 8  3.4  82    0    0 305 -317  0
3796500 2740500  1  5 22   1.4 1002  80  2.6 8  3.4  81    0    0 304 -316  0
3796500 2740500  1  5 23   1.3 1002  90  3.0 8  3.5  82    0    0 302 -316  0
3796500 2740500  1  5 24   1.3 1002  80  2.6 8  3.5  84    0    0 301 -315  0
3796500 2740500  1  6  1   1.3 1002  80  2.1 7  3.6  85    0    0 295 -315  0
3796500 2740500  1  6  2   1.2 1002  80  2.5 7  3.6  86    0    0 290 -315  0
3796500 2740500  1  6  3   1.1 1002  70  2.8 7  3.6  87    0    0 289 -314  0
3796500 2740500  1  6  4   1.0 1002  70  2.7 7  3.6  88    0    0 289 -314  0
3796500 2740500  1  6  5   0.9 1003  80  2.7 7  3.6  88    0    0 289 -312  0
3796500 2740500  1  6  6   0.8 1002  80  2.8 7  3.6  88    0    0 288 -310  0
3796500 2740500  1  6  7   0.9 1003  70  2.8 7  3.6  88    0    0 287 -309  0
3796500 2740500  1  6  8   1.0 1003  70  2.8 7  3.6  87    0    0 286 -310  0
3796500 2740500  1  6  9   1.1 1003  70  2.8 7  3.6  86    0    0 287 -312  0
3796500 2740500  1  6 10   1.2 1004  80  3.3 7  3.6  86    0   32 286 -313  0
3796500 2740500  1  6 11   1.3 1005  90  2.3 7  3.6  86    0   45 285 -314  0
3796500 2740500  1  6 12   1.3 1005  80  2.7 8  3.6  86    0   33 289 -315  0
3796500 2740500  1  6 13   1.4 1005  80  3.0 8  3.6  86    0   38 294 -316  0
3796500 2740500  1  6 14   1.5 1005  70  2.6 8  3.7  86    0   41 295 -317  0
3796500 2740500  1  6 15   1.5 1005  70  2.4 8  3.7  86    0   28 295 -317  0
