Koordinatensystem : Lambert konform konisch
Rechtswert        : 3796500 Meter
Hochwert          : 2740500 Meter
Hoehenlage        : 147 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3796500 2740500  1  1  1   5.6  994 190  2.4 8  5.6  97    0    0 332 -352  1
3796500 2740500  1  1  2   6.5  994 199  2.9 8  6.0  96    0    0 332 -352  1
3796500 2740500  1  1  3   7.2  995 210  3.2 8  6.2  95    0    0 330 -352  1
3796500 2740500  1  1  4   6.9  995 212  3.0 7  6.1  95    0    0 329 -352  1
3796500 2740500  1  1  5   6.4  996 207  2.8 6  5.9  95    0    0 317 -352  1
3796500 2740500  1  1  6   6.0  996 200  1.9 4  5.7  95    0    0 292 -351  1
3796500 2740500  1  1  7   4.5  996 180  2.9 1  5.3  95    0    0 263 -349  1
3796500 2740500  1  1  8   5.0  996 190  2.8 3  5.2  96    0    0 255 -347  1
3796500 2740500  1  1  9   4.6  997 190  3.2 5  5.2  96    0    0 275 -345  1
3796500 2740500  1  1 10   4.9  997 180  3.3 5  5.2  96    3   37 285 -344  1
3796500 2740500  1  1 11   5.2  997 180  3.0 5  5.3  97   29   93 286 -346  1
3796500 2740500  1  1 12   6.1  997 180  3.6 5  5.6  96   37  123 288 -348  1
3796500 2740500  1  1 13   6.8  996 180  4.3 5  5.7  93   23  123 291 -350  1
3796500 2740500  1  1 14   7.1  996 180  4.2 7  5.6  89    9   96 301 -352  1
3796500 2740500  1  1 15   7.1  995 170  4.5 8  5.6  87    1   56 315 -352  1
3796500 2740500  1  1 16   7.3  994 180  4.3 7  5.4  84    1   26 315 -350  1
3796500 2740500  1  1 17   6.8  993 170  5.3 5  5.1  80    0    1 298 -347  1
3796500 2740500  1  1 18   5.9  993 170  5.3 3  4.8  80    0    0 271 -343  1
3796500 2740500  1  1 19   6.0  992 170  6.5 4  4.8  81    0    0 257 -339  1
3796500 2740500  1  1 20   5.5  991 170  7.0 4  4.8  82    0    0 252 -334  1
3796500 2740500  1  1 21   5.5  990 180  7.4 2  4.7  82    0    0 232 -332  1
3796500 2740500  1  1 22   5.4  989 180  7.9 2  4.7  83    0    0 216 -330  1
3796500 2740500  1  1 23   5.2  988 180  8.6 2  4.7  83    0    0 211 -329  1
3796500 2740500  1  1 24   5.4  986 180  8.4 3  4.6  81    0    0 212 -328  1
3796500 2740500  1  2  1   5.6  984 180  9.4 6  4.6  80    0    0 246 -328  1
3796500 2740500  1  2  2   6.1  983 180  8.8 8  4.6  78    0    0 295 -329  1
3796500 2740500  1  2  3   5.3  981 190  9.0 8  4.8  81    0    0 318 -331  1
3796500 2740500  1  2  4   5.0  980 180  9.0 7  5.0  88    0    0 306 -333  1
3796500 2740500  1  2  5   5.2  979 180  9.3 8  5.1  90    0    0 305 -334  1
3796500 2740500  1  2  6   5.8  977 190  8.9 8  5.0  85    0    0 318 -334  1
3796500 2740500  1  2  7   5.8  977 200  8.3 8  4.8  81    0    0 319 -334  1
3796500 2740500  1  2  8   6.0  977 200  8.1 7  4.9  81    0    0 309 -334  1
3796500 2740500  1  2  9   6.1  976 190  6.9 7  5.0  82    0    0 297 -333  1
3796500 2740500  1  2 10   6.4  976 190  7.4 4  5.1  82   15   36 262 -333  1
3796500 2740500  1  2 11   7.4  976 180  8.0 5  5.2  81    0   48 246 -333  1
3796500 2740500  1  2 12   7.3  975 170  7.6 7  5.5  82   14   90 287 -336  1
3796500 2740500  1  2 13   8.3  975 170  7.9 6  5.6  82   29  104 304 -340  1
3796500 2740500  1  2 14   8.6  974 170  8.2 7  5.6  79    2   71 310 -344  1
3796500 2740500  1  2 15   8.2  973 160  8.5 7  5.7  80    3   55 321 -345  1
3796500 2740500  1  2 16   7.6  972 160  8.2 8  5.9  86    0   22 329 -345  1
3796500 2740500  1  2 17   7.6  971 170  9.1 7  6.0  88    0    4 329 -345  1
3796500 2740500  1  2 18   7.6  971 210  8.7 6  6.0  88    0    0 314 -344  1
3796500 2740500  1  2 19   7.8  972 200  7.3 6  5.7  84    0    0 307 -344  1
3796500 2740500  1  2 20   7.5  972 180  7.2 7  5.3  78    0    0 315 -344  1
3796500 2740500  1  2 21   6.7  972 190  7.4 8  5.4  82    0    0 328 -344  1
3796500 2740500  1  2 22   6.1  971 220  8.6 8  5.6  89    0    0 332 -344  1
3796500 2740500  1  2 23   5.9  973 250  9.6 8  5.6  93    0    0 330 -344  1
3796500 2740500  1  2 24   5.9  975 250 10.4 8  5.6  93    0    0 329 -345  1
3796500 2740500  1  3  1   7.1  978 240 10.0 8  5.6  90    0    0 329 -345  1
3796500 2740500  1  3  2   6.9  980 240 10.2 7  5.4  84    0    0 320 -344  1
3796500 2740500  1  3  3   6.3  981 230  7.5 5  5.1  82    0    0 292 -343  1
3796500 2740500  1  3  4   5.9  982 220  7.1 4  5.0  82    0    0 272 -341  1
3796500 2740500  1  3  5   6.3  983 220  7.7 3  5.0  83    0    0 267 -340  1
3796500 2740500  1  3  6   6.4  983 210  7.7 3  5.1  83    0    0 271 -340  1
3796500 2740500  1  3  7   6.4  983 200  6.7 6  5.1  83    0    0 290 -340  1
3796500 2740500  1  3  8   6.2  983 190  7.1 7  5.0  82    0    0 310 -340  1
3796500 2740500  1  3  9   6.2  982 190  8.5 7  4.9  81    0    0 314 -337  1
3796500 2740500  1  3 10   6.6  982 180  9.1 8  5.0  81    0   15 320 -335  1
