Koordinatensystem : Lambert konform konisch
Rechtswert        : 4195500 Meter
Hochwert          : 2673500 Meter
Hoehenlage        : 393 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4195500 2673500  1  1  1  -0.4  976 240  4.4 7  3.6  94    0    0 283 -313  3
4195500 2673500  1  1  2  -0.6  976 234  4.8 7  3.5  92    0    0 284 -314  3
4195500 2673500  1  1  3  -0.7  976 232  5.1 6  3.4  90    0    0 280 -315  3
4195500 2673500  1  1  4  -0.7  976 237  5.1 6  3.4  90    0    0 276 -316  3
4195500 2673500  1  1  5  -0.7  976 240  5.1 7  3.4  90    0    0 282 -316  3
4195500 2673500  1  1  6  -0.7  976 250  4.0 7  3.4  91    0    0 289 -317  3
4195500 2673500  1  1  7  -0.6  976 220  4.9 8  3.4  90    0    0 296 -317  3
4195500 2673500  1  1  8  -0.4  976 230  4.7 8  3.4  89    0    0 303 -317  3
4195500 2673500  1  1  9  -0.3  976 230  6.3 8  3.4  90    0    6 304 -317  3
4195500 2673500  1  1 10   0.0  976 230  5.8 8  3.5  90    0   34 305 -317  3
4195500 2673500  1  1 11   0.4  976 230  6.0 8  3.6  89    0   39 307 -317  3
4195500 2673500  1  1 12   0.8  976 240  6.0 8  3.6  87    0   44 309 -317  3
4195500 2673500  1  1 13   1.1  975 230  7.5 7  3.6  86    0   71 305 -317  3
4195500 2673500  1  1 14   1.0  975 240  6.7 8  3.7  88    0   48 306 -317  3
4195500 2673500  1  1 15   1.0  974 240  7.1 8  3.9  91    0   22 313 -317  3
4195500 2673500  1  1 16   0.8  974 240  6.2 8  4.0  94    0    5 314 -317  3
4195500 2673500  1  1 17   0.9  974 240  6.0 8  4.0  95    0    0 315 -317  3
4195500 2673500  1  1 18   0.6  973 250  6.1 8  4.0  96    0    0 315 -317  3
4195500 2673500  1  1 19   0.5  974 250  7.4 8  4.0  97    0    0 313 -317  3
4195500 2673500  1  1 20   0.6  974 270  6.0 8  4.0  97    0    0 312 -317  3
4195500 2673500  1  1 21   0.5  974 260  5.9 7  4.0  98    0    0 305 -317  3
4195500 2673500  1  1 22   0.7  974 260  6.0 8  4.0  98    0    0 306 -317  3
4195500 2673500  1  1 23   1.2  974 280  5.3 8  4.1  98    0    0 312 -317  3
4195500 2673500  1  1 24   1.9  976 300  5.1 7  4.3  98    0    0 306 -317  3
4195500 2673500  1  2  1   2.1  977 310  5.1 8  4.5  98    0    0 306 -317  3
4195500 2673500  1  2  2   2.1  977 320  5.9 8  4.5  98    0    0 312 -317  3
4195500 2673500  1  2  3   1.9  977 320  5.3 8  4.5  98    0    0 309 -317  3
4195500 2673500  1  2  4   1.9  977 310  4.5 8  4.4  98    0    0 308 -317  3
4195500 2673500  1  2  5   1.7  978 300  5.2 8  4.4  98    0    0 307 -317  3
4195500 2673500  1  2  6   1.4  978 290  5.0 8  4.3  98    0    0 305 -317  3
4195500 2673500  1  2  7   1.2  979 280  4.4 8  4.2  97    0    0 302 -317  3
4195500 2673500  1  2  8   1.1  979 250  4.3 8  4.1  97    0    0 300 -317  3
4195500 2673500  1  2  9   1.1  980 260  4.2 8  4.2  98    0    1 300 -317  3
4195500 2673500  1  2 10   1.3  981 260  5.0 8  4.1  97    1   32 301 -317  3
4195500 2673500  1  2 11   1.4  981 260  5.9 7  4.1  95   38   71 295 -317  3
4195500 2673500  1  2 12   1.7  981 250  6.1 8  4.1  93   14   97 294 -317  3
4195500 2673500  1  2 13   2.1  981 250  6.1 7  4.1  91    6   94 293 -317  3
4195500 2673500  1  2 14   2.6  980 240  6.0 6  4.1  88   49   99 281 -317  3
4195500 2673500  1  2 15   2.7  980 250  6.2 5  4.1  85   44   69 273 -317  3
4195500 2673500  1  2 16   2.3  980 250  5.6 4  4.0  85    3   29 264 -317  3
4195500 2673500  1  2 17   1.5  980 230  6.3 3  3.9  87    0    0 253 -316  3
4195500 2673500  1  2 18   0.6  981 230  6.1 3  3.8  89    0    0 244 -316  3
4195500 2673500  1  2 19   0.4  981 220  6.5 3  3.7  91    0    0 242 -314  3
4195500 2673500  1  2 20   0.1  981 230  7.3 4  3.7  92    0    0 249 -311  3
4195500 2673500  1  2 21   0.0  981 240  8.0 3  3.5  90    0    0 249 -309  3
4195500 2673500  1  2 22  -0.5  981 240  6.6 2  3.4  90    0    0 239 -309  3
4195500 2673500  1  2 23  -0.3  981 250  6.6 3  3.5  91    0    0 239 -308  3
4195500 2673500  1  2 24  -0.5  981 240  5.9 5  3.5  92    0    0 255 -308  3
4195500 2673500  1  3  1  -0.6  981 230  6.8 5  3.4  92    0    0 265 -307  3
4195500 2673500  1  3  2  -0.5  980 220  6.6 5  3.4  90    0    0 266 -306  3
4195500 2673500  1  3  3   0.3  980 220  7.2 5  3.4  88    0    0 267 -305  3
4195500 2673500  1  3  4   0.4  980 230  7.8 5  3.5  87    0    0 267 -304  3
4195500 2673500  1  3  5   0.3  980 230  7.1 5  3.6  89    0    0 268 -303  3
4195500 2673500  1  3  6   0.1  979 240  7.8 6  3.6  90    0    0 272 -303  3
4195500 2673500  1  3  7   0.3  979 250  6.3 7  3.6  91    0    0 282 -302  3
4195500 2673500  1  3  8   0.6  979 250  7.0 8  3.7  91    0    0 292 -302  3
4195500 2673500  1  3  9   0.7  979 230  8.4 8  3.7  89    9   10 297 -303  3
4195500 2673500  1  3 10   0.6  979 230  8.7 7  3.6  88   18   45 291 -304  3
4195500 2673500  1  3 11   0.9  979 240  9.9 6  3.6  87    4   66 278 -307  3
4195500 2673500  1  3 12   1.1  979 230 10.2 6  3.6  85    7   96 271 -312  3
4195500 2673500  1  3 13   1.3  978 230  9.7 6  3.6  85   11  107 270 -315  3
4195500 2673500  1  3 14   1.7  978 240 10.8 7  3.7  84    0   63 273 -316  3
4195500 2673500  1  3 15   2.2  977 240  9.0 7  3.7  83    0   54 276 -316  3
4195500 2673500  1  3 16   2.4  978 230  8.8 7  3.8  82    0   10 275 -316  3
4195500 2673500  1  3 17   2.8  977 240  8.9 7  3.9  82    0    0 275 -316  3
4195500 2673500  1  3 18   2.6  977 240  9.6 7  3.9  83    0    0 276 -316  3
4195500 2673500  1  3 19   2.4  977 240  8.9 7  4.0  84    0    0 276 -315  3
4195500 2673500  1  3 20   2.3  976 240  9.0 6  4.0  85    0    0 273 -314  3
4195500 2673500  1  3 21   2.2  976 250  9.1 6  4.0  87    0    0 269 -313  3
4195500 2673500  1  3 22   2.6  976 240  9.7 6  4.1  87    0    0 269 -312  3
4195500 2673500  1  3 23   2.7  975 240  8.7 6  4.1  86    0    0 270 -311  3
4195500 2673500  1  3 24   2.9  975 230 11.8 7  4.1  85    0    0 275 -309  3
4195500 2673500  1  4  1   2.6  975 230 10.3 6  4.1  85    0    0 276 -308  3
4195500 2673500  1  4  2   2.4  974 240 11.1 6  4.1  86    0    0 270 -307  3
4195500 2673500  1  4  3   1.7  974 230 11.3 4  4.0  87    0    0 255 -307  3
4195500 2673500  1  4  4   1.6  974 240 11.1 4  3.9  88    0    0 241 -308  3
4195500 2673500  1  4  5   1.7  973 240 10.0 4  3.8  86    0    0 240 -309  3
4195500 2673500  1  4  6   2.0  973 230  9.1 6  3.8  84    0    0 254 -310  3
4195500 2673500  1  4  7   2.5  973 240  9.9 7  3.9  83    0    0 276 -310  3
4195500 2673500  1  4  8   2.7  973 240 10.5 8  4.0  84    0    0 293 -311  3
4195500 2673500  1  4  9   2.7  973 240  9.7 8  4.1  85    0    6 301 -313  3
4195500 2673500  1  4 10   2.8  973 240  9.6 8  4.2  86    0   29 302 -315  3
4195500 2673500  1  4 11   2.6  973 240  9.0 8  4.3  90    0   25 303 -317  3
4195500 2673500  1  4 12   2.6  974 240  9.3 7  4.5  94    0   41 298 -320  3
4195500 2673500  1  4 13   3.0  973 230  9.3 8  4.6  94    0   34 300 -321  3
4195500 2673500  1  4 14   3.1  972 240  8.7 8  4.6  93    0   33 309 -322  3
4195500 2673500  1  4 15   3.5  972 240  8.1 7  4.5  90    0   46 304 -322  3
4195500 2673500  1  4 16   3.3  971 230  8.7 8  4.5  90    0   12 305 -322  3
4195500 2673500  1  4 17   3.2  971 230  8.6 8  4.6  92    0    0 313 -322  3
4195500 2673500  1  4 18   3.2  971 220  7.2 8  4.7  94    0    0 314 -322  3
4195500 2673500  1  4 19   3.8  970 230  9.7 8  4.7  92    0    0 315 -323  3
4195500 2673500  1  4 20   4.5  969 240 10.2 8  4.7  89    0    0 318 -324  3
4195500 2673500  1  4 21   4.3  968 240  9.8 8  4.8  88    0    0 320 -324  3
4195500 2673500  1  4 22   5.1  968 240 11.8 8  4.9  88    0    0 321 -323  3
4195500 2673500  1  4 23   5.0  968 250 11.5 7  5.0  87    0    0 312 -322  3
4195500 2673500  1  4 24   4.9  968 240 11.9 7  4.9  87    0    0 303 -322  3
4195500 2673500  1  5  1   4.8  968 240 11.6 8  4.9  88    0    0 311 -322  3
4195500 2673500  1  5  2   5.1  968 250 10.8 8  4.9  87    0    0 320 -322  3
4195500 2673500  1  5  3   4.6  968 250 10.8 6  4.9  87    0    0 305 -323  3
4195500 2673500  1  5  4   4.8  968 250  9.3 6  4.8  86    0    0 287 -323  3
4195500 2673500  1  5  5   5.1  968 250 10.7 7  4.8  85    0    0 297 -324  3
4195500 2673500  1  5  6   4.5  968 280  9.8 6  4.7  84    0    0 298 -324  3
4195500 2673500  1  5  7   4.2  969 280  9.2 6  4.5  83    0    0 291 -323  3
4195500 2673500  1  5  8   3.5  971 290 10.1 3  4.4  83    0    0 270 -323  3
4195500 2673500  1  5  9   2.3  972 290  9.1 3  4.1  84    6   10 251 -321  3
4195500 2673500  1  5 10   2.0  973 290  8.6 4  3.9  84   34   45 257 -322  3
4195500 2673500  1  5 11   2.7  974 290  8.3 6  3.9  84  113   59 276 -324  3
4195500 2673500  1  5 12   3.3  975 280  8.4 3  4.0  83  191   66 271 -326  3
4195500 2673500  1  5 13   3.8  975 290  7.6 2  4.0  79  215   65 246 -328  3
4195500 2673500  1  5 14   4.0  975 290  8.1 2  3.9  74  175   68 240 -329  3
4195500 2673500  1  5 15   4.4  975 270  6.0 1  3.7  69  108   60 234 -329  3
4195500 2673500  1  5 16   3.8  975 260  5.0 2  3.6  68   26   36 232 -325  3
4195500 2673500  1  5 17   1.8  976 250  4.5 1  3.5  72    0    3 225 -322  3
4195500 2673500  1  5 18   1.2  975 230  5.2 1  3.3  75    0    0 213 -319  3
4195500 2673500  1  5 19   0.7  975 230  5.2 1  3.4  80    0    0 211 -319  3
4195500 2673500  1  5 20   0.4  976 230  4.3 1  3.5  85    0    0 211 -318  3
4195500 2673500  1  5 21   0.6  976 220  4.2 1  3.5  85    0    0 211 -315  3
4195500 2673500  1  5 22   0.9  976 220  4.2 0  3.6  86    0    0 207 -315  3
4195500 2673500  1  5 23   0.7  976 220  4.1 0  3.6  86    0    0 205 -314  3
4195500 2673500  1  5 24   0.9  976 220  3.9 1  3.5  85    0    0 213 -314  3
4195500 2673500  1  6  1   1.1  976 220  3.2 0  3.6  85    0    0 215 -314  3
4195500 2673500  1  6  2   0.9  975 210  3.9 1  3.6  86    0    0 217 -314  3
4195500 2673500  1  6  3   1.3  975 180  3.1 0  3.6  85    0    0 220 -313  3
4195500 2673500  1  6  4   0.4  975 210  2.3 0  3.5  84    0    0 216 -312  3
4195500 2673500  1  6  5   0.8  975 190  3.2 0  3.5  84    0    0 216 -311  3
4195500 2673500  1  6  6   0.3  974 151  3.4 0  3.5  85    0    0 216 -311  3
4195500 2673500  1  6  7   0.3  974 200  4.0 0  3.5  87    0    0 216 -311  3
4195500 2673500  1  6  8   0.4  974 146  4.0 0  3.6  88    0    0 216 -310  3
4195500 2673500  1  6  9   0.8  974 155  2.6 1  3.6  88    8    9 221 -310  3
4195500 2673500  1  6 10   1.3  974 152  2.9 2  3.7  87   15   42 232 -310  3
4195500 2673500  1  6 11   3.2  975 180  3.2 2  3.9  84  150   38 238 -312  3
4195500 2673500  1  6 12   4.8  975 145  4.0 0  4.1  79  219   44 233 -314  3
4195500 2673500  1  6 13   5.8  974 149  4.6 0  4.3  76  229   47 227 -317  3
