Koordinatensystem : Lambert konform konisch
Rechtswert        : 3909500 Meter
Hochwert          : 2965500 Meter
Hoehenlage        : 4 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3909500 2965500  1  1  1   3.1 1021 165  1.7 6  4.3  90    0    0 321 -335  1
3909500 2965500  1  1  2   3.4 1021 182  1.6 7  4.5  93    0    0 320 -335  1
3909500 2965500  1  1  3   3.7 1020 192  1.6 8  4.7  95    0    0 327 -335  1
3909500 2965500  1  1  4   3.8 1020 195  1.7 8  4.7  96    0    0 333 -335  1
3909500 2965500  1  1  5   3.9 1020 196  1.8 8  4.8  96    0    0 329 -336  1
3909500 2965500  1  1  6   4.0 1019 199  1.8 8  4.8  96    0    0 329 -338  1
3909500 2965500  1  1  7   4.2 1019 199  2.0 8  4.8  96    0    0 336 -340  1
3909500 2965500  1  1  8   4.3 1019 200  1.7 8  4.9  95    0    0 338 -342  1
3909500 2965500  1  1  9   4.5 1019 190  2.3 8  4.9  95    0    0 339 -344  1
3909500 2965500  1  1 10   4.4 1019 200  2.9 8  5.0  96    0   16 340 -346  1
3909500 2965500  1  1 11   4.5 1019 210  3.3 7  5.0  97    0   31 335 -348  1
3909500 2965500  1  1 12   4.8 1020 230  3.0 7  5.1  98    0   47 331 -351  1
3909500 2965500  1  1 13   5.8 1019 271  3.8 7  5.4  97    0   36 334 -352  1
3909500 2965500  1  1 14   6.5 1019 301  5.1 4  5.7  97   16   77 318 -352  1
3909500 2965500  1  1 15   6.6 1020 331  3.9 2  5.7  95   73   32 285 -348  1
3909500 2965500  1  1 16   6.0 1021 312  2.2 3  5.6  95    6   22 277 -344  1
3909500 2965500  1  1 17   5.3 1021 303  2.5 2  5.4  96    0    0 275 -340  1
3909500 2965500  1  1 18   5.0 1022 294  2.6 1  5.1  94    0    0 258 -338  1
3909500 2965500  1  1 19   4.9 1022 295  1.7 1  5.1  96    0    0 251 -336  1
3909500 2965500  1  1 20   4.5 1022 275  2.2 0  5.0  96    0    0 242 -335  1
3909500 2965500  1  1 21   3.9 1023 274  2.5 0  4.8  95    0    0 231 -333  1
3909500 2965500  1  1 22   3.9 1023 281  2.1 2  4.7  95    0    0 240 -332  1
3909500 2965500  1  1 23   3.8 1024 271  2.6 2  4.7  95    0    0 248 -330  1
3909500 2965500  1  1 24   3.0 1024 261  2.6 4  4.6  96    0    0 256 -328  1
3909500 2965500  1  2  1   2.5 1024 221  2.1 2  4.4  96    0    0 250 -326  1
3909500 2965500  1  2  2   1.9 1025 241  1.7 3  4.2  96    0    0 236 -324  1
3909500 2965500  1  2  3   1.0 1025 210  2.0 2  4.0  97    0    0 229 -323  1
3909500 2965500  1  2  4   1.8 1025 219  1.9 7  4.0  97    0    0 251 -322  1
3909500 2965500  1  2  5   2.7 1025 248  3.0 4  4.2  96    0    0 266 -321  1
3909500 2965500  1  2  6   3.4 1025 248  2.9 5  4.5  96    0    0 255 -320  1
3909500 2965500  1  2  7   3.7 1025 218  3.6 8  4.6  96    0    0 282 -320  1
3909500 2965500  1  2  8   3.8 1025 208  3.0 8  4.7  96    0    0 302 -320  1
3909500 2965500  1  2  9   3.8 1025 208  3.1 8  4.7  96    0    0 304 -320  1
3909500 2965500  1  2 10   4.1 1025 218  3.6 8  4.8  97    0    5 309 -319  1
3909500 2965500  1  2 11   4.3 1025 200  3.6 8  4.9  98    0   25 313 -320  1
3909500 2965500  1  2 12   4.8 1025 209  3.7 7  5.1  98    1   69 308 -324  1
3909500 2965500  1  2 13   5.4 1025 209  3.7 7  5.3  98    4   81 303 -327  1
3909500 2965500  1  2 14   6.3 1025 219  3.9 6  5.5  97    9   78 300 -329  1
3909500 2965500  1  2 15   6.6 1025 229  3.2 7  5.8  97    0   38 305 -329  1
3909500 2965500  1  2 16   6.9 1025 231  3.5 8  5.8  96    0    6 322 -329  1
3909500 2965500  1  2 17   7.4 1025 250  3.2 8  6.0  96    0    0 332 -331  1
3909500 2965500  1  2 18   7.5 1025 249  3.2 8  6.1  96    0    0 334 -332  1
3909500 2965500  1  2 19   7.2 1025 259  3.7 7  6.0  95    0    0 327 -333  1
3909500 2965500  1  2 20   7.2 1025 248  2.8 7  6.0  96    0    0 320 -333  1
3909500 2965500  1  2 21   7.1 1025 249  2.8 6  6.0  97    0    0 314 -334  1
3909500 2965500  1  2 22   6.4 1025 239  2.2 6  5.8  96    0    0 307 -334  1
3909500 2965500  1  2 23   6.3 1024 229  1.4 6  5.6  95    0    0 306 -335  1
3909500 2965500  1  2 24   6.4 1024 230  0.8 7  5.7  96    0    0 311 -335  1
3909500 2965500  1  3  1   6.4 1024 210  1.7 8  5.7  96    0    0 321 -336  1
3909500 2965500  1  3  2   7.4 1024 250  0.9 7  5.9  97    0    0 324 -336  1
3909500 2965500  1  3  3   7.3 1023 199  2.3 7  6.1  96    0    0 321 -337  1
3909500 2965500  1  3  4   7.2 1023 220  2.3 7  6.0  95    0    0 321 -337  1
3909500 2965500  1  3  5   7.6 1022 198  2.9 7  6.1  96    0    0 321 -337  1
3909500 2965500  1  3  6   7.7 1021 209  3.7 8  6.3  97    0    0 326 -336  1
3909500 2965500  1  3  7   7.8 1021 218  4.6 7  6.3  96    0    0 325 -335  1
3909500 2965500  1  3  8   7.9 1020 210  4.8 8  6.1  92    0    0 324 -333  1
3909500 2965500  1  3  9   7.7 1020 211  4.2 7  5.9  90    0    0 322 -332  1
3909500 2965500  1  3 10   7.8 1019 219  5.2 8  5.8  89    0    7 322 -332  1
3909500 2965500  1  3 11   7.8 1019 219  5.5 8  5.9  90    0   14 327 -333  1
3909500 2965500  1  3 12   7.7 1019 229  5.9 7  6.0  92    0   41 321 -336  1
3909500 2965500  1  3 13   7.9 1018 229  5.9 8  6.2  95    0   41 321 -338  1
3909500 2965500  1  3 14   7.9 1018 229  5.7 8  6.4  97    0   23 326 -339  1
3909500 2965500  1  3 15   7.9 1017 229  5.2 7  6.4  97    0   25 321 -340  1
3909500 2965500  1  3 16   7.8 1017 230  5.3 8  6.5  98    0   15 322 -340  1
3909500 2965500  1  3 17   8.0 1017 239  4.6 8  6.5  99    0    0 328 -339  1
3909500 2965500  1  3 18   8.0 1017 229  4.3 8  6.6  99    0    0 330 -339  1
3909500 2965500  1  3 19   8.1 1017 229  4.1 8  6.6  99    0    0 333 -339  1
3909500 2965500  1  3 20   8.0 1016 229  4.0 8  6.6  99    0    0 335 -340  1
3909500 2965500  1  3 21   7.8 1016 229  4.4 8  6.5  99    0    0 336 -341  1
3909500 2965500  1  3 22   7.6 1015 219  4.7 8  6.4  99    0    0 335 -342  1
3909500 2965500  1  3 23   7.3 1015 219  4.4 8  6.3  99    0    0 335 -343  1
3909500 2965500  1  3 24   7.1 1015 229  4.7 8  6.3  99    0    0 335 -343  1
3909500 2965500  1  4  1   5.7 1014 309  4.3 7  5.9  99    0    0 328 -343  1
3909500 2965500  1  4  2   5.3 1015 299  3.9 7  5.6  99    0    0 319 -343  1
3909500 2965500  1  4  3   4.9 1015 289  3.3 7  5.4  99    0    0 319 -343  1
3909500 2965500  1  4  4   4.8 1016 249  2.4 7  5.2  97    0    0 319 -343  1
3909500 2965500  1  4  5   4.4 1016 240  1.9 6  5.2  99    0    0 312 -342  1
3909500 2965500  1  4  6   4.3 1016 229  3.0 5  5.1  99    0    0 298 -342  1
3909500 2965500  1  4  7   4.2 1016 239  3.1 6  5.0  98    0    0 299 -342  1
3909500 2965500  1  4  8   3.5 1017 240  2.8 5  4.9  99    0    0 300 -342  1
