Koordinatensystem : Lambert konform konisch
Rechtswert        : 3909500 Meter
Hochwert          : 2965500 Meter
Hoehenlage        : 4 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3909500 2965500  1  1  1   2.4 1027 280  1.4 2  4.1  92    0    0 238 -311  2
3909500 2965500  1  1  2   2.1 1027 228  1.2 2  4.1  92    0    0 232 -310  2
3909500 2965500  1  1  3   1.8 1027 154  1.2 3  4.0  93    0    0 236 -309  2
3909500 2965500  1  1  4   1.6 1027  89  1.3 4  3.9  93    0    0 249 -307  2
3909500 2965500  1  1  5   1.5 1027  35  1.3 5  3.9  92    0    0 258 -306  2
3909500 2965500  1  1  6   1.5 1027  21  1.2 6  3.8  93    0    0 269 -304  2
3909500 2965500  1  1  7   2.1 1027  14  1.3 7  3.8  88    0    0 278 -304  2
3909500 2965500  1  1  8   1.8 1027  22  2.0 6  3.7  85    0    0 278 -303  2
3909500 2965500  1  1  9   1.5 1027  40  2.4 7  3.5  83    0    0 277 -304  2
3909500 2965500  1  1 10   1.1 1027  42  2.0 8  3.4  83    0   19 284 -304  2
3909500 2965500  1  1 11   1.1 1027  41  1.4 6  3.4  83    0   43 278 -307  2
3909500 2965500  1  1 12   1.2 1027  51  1.1 6  3.2  78    0   58 268 -312  2
3909500 2965500  1  1 13   1.5 1027   4  1.1 6  3.0  72    0   57 267 -315  2
3909500 2965500  1  1 14   1.6 1027 346  1.7 6  3.0  71    0   48 269 -316  2
3909500 2965500  1  1 15   1.5 1026  39  1.8 7  3.1  75    0   31 275 -317  2
3909500 2965500  1  1 16   1.5 1026  44  1.6 7  3.3  80    0    5 278 -317  2
3909500 2965500  1  1 17   1.2 1026   5  0.9 7  3.5  86    0    0 277 -317  2
3909500 2965500  1  1 18   1.2 1026  35  1.1 6  3.6  89    0    0 272 -317  2
3909500 2965500  1  1 19   1.1 1027  55  0.9 6  3.6  89    0    0 268 -316  2
3909500 2965500  1  1 20   1.2 1027  47  1.1 6  3.6  90    0    0 268 -315  2
3909500 2965500  1  1 21   1.4 1027  57  0.6 6  3.7  89    0    0 269 -313  2
3909500 2965500  1  1 22   1.6 1027  26  0.4 6  3.6  87    0    0 269 -311  2
3909500 2965500  1  1 23   1.5 1026  55  1.3 7  3.6  85    0    0 274 -309  2
3909500 2965500  1  1 24   1.4 1027  43  0.5 8  3.5  85    0    0 283 -308  2
3909500 2965500  1  2  1   1.5 1027  42  1.0 7  3.5  85    0    0 284 -308  2
3909500 2965500  1  2  2   1.7 1026  18  1.2 8  3.6  86    0    0 284 -308  2
3909500 2965500  1  2  3   1.6 1026  33  1.3 8  3.7  88    0    0 289 -311  2
3909500 2965500  1  2  4   1.3 1026  63  2.1 8  3.7  90    0    0 287 -313  2
3909500 2965500  1  2  5   1.1 1026  64  2.4 8  3.7  91    0    0 287 -314  2
3909500 2965500  1  2  6   0.9 1026  65  2.3 8  3.5  87    0    0 286 -314  2
3909500 2965500  1  2  7   1.0 1026  76  2.1 7  3.5  86    0    0 281 -314  2
3909500 2965500  1  2  8   0.9 1026  80  2.3 6  3.5  87    0    0 273 -313  2
3909500 2965500  1  2  9   0.8 1026  81  2.1 7  3.5  88    0    0 272 -312  2
3909500 2965500  1  2 10   0.8 1026  70  2.2 7  3.5  88    3   28 276 -311  2
3909500 2965500  1  2 11   0.9 1026  82  2.7 7  3.5  87    0   37 275 -311  2
3909500 2965500  1  2 12   1.0 1026  93  3.7 8  3.4  86    0   33 280 -313  2
3909500 2965500  1  2 13   1.1 1025  88  3.2 8  3.4  84    0   37 285 -315  2
3909500 2965500  1  2 14   1.1 1025 109  2.9 6  3.4  83    9   64 276 -316  2
3909500 2965500  1  2 15   1.0 1024  98  3.4 6  3.3  83   21   44 265 -317  2
3909500 2965500  1  2 16   0.6 1024 109  3.0 6  3.2  81    9   18 262 -317  2
3909500 2965500  1  2 17   0.4 1024  88  2.4 7  3.1  81    0    0 263 -316  2
3909500 2965500  1  2 18   0.3 1024  89  2.3 7  3.2  83    0    0 266 -315  2
3909500 2965500  1  2 19   0.5 1023 101  2.3 7  3.2  83    0    0 265 -314  2
3909500 2965500  1  2 20   0.6 1023  99  2.2 7  3.2  82    0    0 265 -313  2
3909500 2965500  1  2 21   0.6 1022 100  2.8 6  3.1  78    0    0 260 -311  2
3909500 2965500  1  2 22   0.3 1022  89  2.4 6  3.0  78    0    0 255 -309  2
3909500 2965500  1  2 23   0.5 1021  93  3.3 6  3.2  82    0    0 257 -308  2
3909500 2965500  1  2 24   0.5 1020  92  2.9 6  3.3  84    0    0 259 -308  2
3909500 2965500  1  3  1   0.3 1020  92  3.9 5  3.2  83    0    0 256 -307  2
3909500 2965500  1  3  2   0.2 1019  91  3.6 5  3.0  79    0    0 252 -306  2
3909500 2965500  1  3  3  -0.1 1019 101  4.0 4  2.8  75    0    0 247 -306  2
3909500 2965500  1  3  4  -0.5 1018 111  3.8 6  2.7  74    0    0 250 -306  2
3909500 2965500  1  3  5  -0.7 1017 111  3.5 7  2.8  77    0    0 265 -304  2
3909500 2965500  1  3  6  -1.4 1017 112  4.5 7  2.7  77    0    0 267 -304  2
3909500 2965500  1  3  7  -2.2 1016 101  4.2 8  2.5  77    0    0 270 -303  2
3909500 2965500  1  3  8  -2.5 1016 110  4.3 8  2.5  78    0    0 271 -303  2
3909500 2965500  1  3  9  -2.6 1016 101  4.2 8  2.5  78    0    0 270 -301  2
3909500 2965500  1  3 10  -2.7 1015 101  4.2 8  2.4  78    0    7 269 -300  2
3909500 2965500  1  3 11  -2.9 1015 100  4.3 7  2.5  80    0   17 266 -300  2
3909500 2965500  1  3 12  -2.8 1015 100  4.0 8  2.5  83    0   29 267 -301  2
3909500 2965500  1  3 13  -2.5 1015 100  4.9 7  2.6  82    0   62 269 -302  2
3909500 2965500  1  3 14  -2.2 1014 100  5.2 5  2.5  80    7   96 258 -302  2
3909500 2965500  1  3 15  -2.0 1013  90  5.3 6  2.5  78    1   51 254 -301  2
3909500 2965500  1  3 16  -2.0 1013 102  5.2 8  2.5  77    2   27 268 -299  2
3909500 2965500  1  3 17  -2.0 1013 112  5.4 7  2.5  78    0    0 273 -299  2
3909500 2965500  1  3 18  -2.0 1013 111  6.0 8  2.5  77    0    0 273 -299  2
3909500 2965500  1  3 19  -2.1 1013 110  4.9 8  2.5  77    0    0 276 -299  2
3909500 2965500  1  3 20  -2.1 1014 111  4.9 8  2.5  77    0    0 276 -296  2
3909500 2965500  1  3 21  -2.0 1014 110  4.8 8  2.5  77    0    0 277 -294  2
3909500 2965500  1  3 22  -2.1 1014 111  5.0 7  2.5  78    0    0 272 -292  2
3909500 2965500  1  3 23  -2.1 1014 111  4.6 6  2.5  78    0    0 262 -290  2
3909500 2965500  1  3 24  -1.9 1014 110  4.5 8  2.6  79    0    0 265 -290  2
3909500 2965500  1  4  1  -1.8 1014 102  5.1 7  2.6  78    0    0 270 -290  2
3909500 2965500  1  4  2  -1.8 1014 112  5.3 7  2.6  77    0    0 263 -290  2
3909500 2965500  1  4  3  -2.1 1014 111  5.3 7  2.5  77    0    0 259 -290  2
3909500 2965500  1  4  4  -2.3 1014 102  5.6 8  2.5  78    0    0 262 -291  2
3909500 2965500  1  4  5  -2.5 1014 113  5.4 8  2.5  78    0    0 264 -292  2
3909500 2965500  1  4  6  -2.8 1014 122  5.3 8  2.4  78    0    0 262 -292  2
3909500 2965500  1  4  7  -3.0 1014 112  4.6 6  2.3  77    0    0 253 -293  2
3909500 2965500  1  4  8  -3.1 1014 121  5.1 7  2.3  76    0    0 248 -294  2
3909500 2965500  1  4  9  -3.5 1015 103  5.2 8  2.3  76    0    2 254 -295  2
3909500 2965500  1  4 10  -3.8 1015 113  5.0 7  2.2  76    0   22 253 -296  2
3909500 2965500  1  4 11  -3.6 1015 113  6.1 6  2.1  75    3   65 245 -298  2
3909500 2965500  1  4 12  -3.5 1015 113  6.7 6  2.1  74    8  101 242 -301  2
3909500 2965500  1  4 13  -3.4 1014 124  6.0 8  2.1  73    1   78 252 -303  2
3909500 2965500  1  4 14  -3.1 1014 123  5.2 7  2.1  72    0   60 258 -304  2
3909500 2965500  1  4 15  -3.0 1013 123  5.6 7  2.2  72    0   42 252 -305  2
3909500 2965500  1  4 16  -3.0 1013 134  4.3 8  2.2  72    0   14 257 -304  2
3909500 2965500  1  4 17  -3.0 1013 124  4.2 8  2.2  72    0    0 262 -303  2
3909500 2965500  1  4 18  -3.0 1013 124  4.7 7  2.2  72    0    0 257 -302  2
3909500 2965500  1  4 19  -3.2 1013 133  4.3 8  2.2  73    0    0 258 -301  2
3909500 2965500  1  4 20  -3.2 1012 132  4.6 8  2.2  74    0    0 265 -300  2
3909500 2965500  1  4 21  -3.2 1012 132  5.0 8  2.2  75    0    0 266 -300  2
3909500 2965500  1  4 22  -3.1 1011 122  5.2 8  2.3  76    0    0 268 -300  2
3909500 2965500  1  4 23  -2.9 1010 134  5.4 8  2.3  76    0    0 269 -300  2
3909500 2965500  1  4 24  -2.8 1009 125  4.7 7  2.4  76    0    0 264 -300  2
3909500 2965500  1  5  1  -2.2 1008 134  3.7 8  2.4  77    0    0 266 -301  2
3909500 2965500  1  5  2  -1.7 1007 132  3.5 8  2.5  77    0    0 275 -301  2
3909500 2965500  1  5  3  -1.2 1007 132  3.5 5  2.6  77    0    0 257 -302  2
3909500 2965500  1  5  4  -0.6 1006 135  3.8 4  2.8  78    0    0 232 -303  2
3909500 2965500  1  5  5   0.2 1005 136  3.4 3  3.0  79    0    0 218 -303  2
3909500 2965500  1  5  6   1.2 1004 144  3.5 7  3.2  78    0    0 239 -304  2
