Koordinatensystem : Lambert konform konisch
Rechtswert        : 4077500 Meter
Hochwert          : 2315500 Meter
Hoehenlage        : 720 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4077500 2315500  1  1  1  -0.2  932 259  0.8 5  3.9  95    0    0 296 -327  3
4077500 2315500  1  1  2   0.6  933 251  0.9 6  4.2  96    0    0 303 -327  3
4077500 2315500  1  1  3   1.3  933 245  0.9 8  4.4  98    0    0 304 -328  3
4077500 2315500  1  1  4   1.5  933 250  0.8 8  4.5  98    0    0 305 -328  3
4077500 2315500  1  1  5   1.5  933 257  0.7 7  4.5  98    0    0 314 -328  3
4077500 2315500  1  1  6   1.8  933 262  0.5 6  4.6  99    0    0 301 -328  3
4077500 2315500  1  1  7   1.4  934 289  0.7 6  4.6  99    0    0 284 -327  3
4077500 2315500  1  1  8   1.7  934 297  0.7 6  4.5  99    0    0 281 -327  3
4077500 2315500  1  1  9   1.5  934 265  0.6 6  4.6  99    7   24 276 -327  3
4077500 2315500  1  1 10   2.3  935 299  1.1 6  4.6  98   53   92 275 -327  3
4077500 2315500  1  1 11   5.2  935 253  0.9 3  5.1  94   68  146 247 -327  3
4077500 2315500  1  1 12   5.3  936 253  1.3 2  5.4  89   20  148 210 -327  3
4077500 2315500  1  1 13   5.3  936 278  1.3 3  5.3  89    8  137 214 -327  3
4077500 2315500  1  1 14   5.2  935 281  1.5 4  5.4  90   16  139 239 -327  3
4077500 2315500  1  1 15   4.4  935 284  1.0 6  5.3  91    1   74 268 -327  3
4077500 2315500  1  1 16   3.6  934 284  1.3 5  5.1  92    2   47 279 -327  3
4077500 2315500  1  1 17   1.9  934 254  0.8 4  4.7  94    0    5 258 -327  3
4077500 2315500  1  1 18   0.9  934 275  1.4 4  4.4  96    0    0 243 -327  3
4077500 2315500  1  1 19   0.6  933 261  0.8 2  4.2  97    0    0 223 -327  3
4077500 2315500  1  1 20  -0.1  933 244  0.8 2  4.1  97    0    0 202 -327  3
4077500 2315500  1  1 21  -0.2  933 251  1.0 4  4.0  98    0    0 214 -327  3
4077500 2315500  1  1 22  -0.9  933 239  1.3 3  3.9  98    0    0 218 -327  3
4077500 2315500  1  1 23  -1.1  933 201  1.0 2  3.7  98    0    0 200 -327  3
